P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,P_PERIOD,P_FLUX,P_TEMP_EQUIL,S_MASS,S_RADIUS,S_TEMPERATURE,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,P_HABITABLE
12.81303,411.26944,0.02332,1.4200242,665.88978,1294.1824,0.84,0.8,5013,0.36212578,0.47105162,1.1383027,0
17.29703,233.92141,0.0286,1.645321,2407.2286,1784.5316,1.16,1.25,6124,1.9690167,1.0311387,2.4095521,0
14.05734,792.66304,0.02153,1.3371165,547.43513,1232.333,0.74,0.78,4645,0.25375857,0.40069034,0.98343731,0
12.28616,1369.8387,0.03783,2.5079204,1314.7826,1534.1167,1.15,1.27,6007,1.881597,1.0152129,2.3783682,0
12.72335,1938.7508,0.02803,1.8053564,609.39313,1265.8123,0.9,0.85,5215,0.47878854,0.53616815,1.2857667,0
12.40947,1373.017,0.04127,2.8792319,669.31723,1295.8446,1.13,1.08,5747,1.1399897,0.80276624,1.8928666,0
19.057,597.51665,0.0352,2.032046,2928.466,1874.1526,1.41,1.56,6387,3.6284865,1.3777345,3.203721,0
14.40485,117.91419,0.0474,3.71495,741.85107,1329.6094,1.03,1.31,5738,1.6667613,0.97120135,2.2905852,0
11.31089,378.21532,0.0234,1.540731,276.41333,1038.8065,0.72,0.7,4309,0.15135288,0.31304098,0.7804152,0
1.1068671,1.3984432,0.0496,9.8658,1.7454503,292.09208,0.17,0.20900001,3231,0.004265099,0.053574612,0.1408573,0
13.463031,527.59448,0.0968,10.79,59.63175,707.96909,1.04,1.17,4620,0.55876381,0.5951557,1.4623635,0
15.4698,556.19901,0.0583,5.857342,822.40986,1364.3223,1.25,1.55,6003,2.7952806,1.2376919,2.8998396,0
10.81765,1722.6278,0.0914,9.47725,373.1406,1087.7374,1.13,1.78,5645,2.8826004,1.2842929,3.036932,0
11.28847,199.99963,0.2069,34.556,9.4275506,446.35059,0.87,0.84,5026,0.40340117,0.49686139,1.2000568,0
7.69006,29.999785,0.1293,17.089,24.342043,564.03333,0.87,0.84,5026,0.40340117,0.49686139,1.2000568,0
1.24431,2.0809278,0.0306,3.36008,18.16188,525.93868,0.4,0.38,3386,0.017006058,0.10680354,0.27871168,0
2.42136,6.4437871,0.0472,5.660172,7.6334288,423.47212,0.4,0.38,3386,0.017006058,0.10680354,0.27871168,0
2.1299,5.1829123,0.0733,11.38014,3.1651603,339.81601,0.4,0.38,3386,0.017006058,0.10680354,0.27871168,0
1.08737,0.84860077,0.01111,1.5108708,4.4971105,370.54636,0.08,0.12,2559,0.000553264,0.01943642,0.052567615,0
1.05374,1.3793735,0.01521,2.4218233,2.3997995,316.68392,0.08,0.12,2559,0.000553264,0.01943642,0.052567615,0
0.77349,0.40999812,0.02144,4.04961,1.2065612,266.76719,0.08,0.12,2559,0.000553264,0.01943642,0.052567615,1
0.91922,0.61976461,0.02817,6.099615,0.69973431,232.69554,0.08,0.12,2559,0.000553264,0.01943642,0.052567615,1
1.04253,0.68015193,0.0371,9.20669,0.40276158,202.8071,0.08,0.12,2559,0.000553264,0.01943642,0.052567615,1
1.13221,1.3412342,0.0451,12.35294,0.27251393,183.94526,0.08,0.12,2559,0.000553264,0.01943642,0.052567615,1
0.75107,0.34834272,0.059539171,18.767,0.15607262,160.13143,0.08,0.12,2559,0.000553264,0.01943642,0.052567615,0
13.222642,794.57001,0.69,198.4,47.194329,667.30403,1.15,6.85,4806,22.428739,3.7422982,9.1205859,0
12.440207,3178.28,1.37,559.3,11.963675,473.61261,1.15,6.85,4806,22.428739,3.7422982,9.1205859,0
13.041587,1086.9718,1.414,562,8.1554266,429.7554,1.19,5.9,4776,16.227437,3.1872524,7.7778309,0
12.782102,1716.2712,0.21,26.468,551.75946,1234.4592,1.87,6.26,5130,24.31682,3.8378162,9.2323197,0
12.399163,3426.1859,0.422,101.54,470.79557,1168.8178,0.97,16.21,4300,80.487511,7.2208129,18.009376,0
1.0214981,1.0488324,0.0252,4.91,1.2141138,267.42977,0.09,0.11,2904,0.000771011,0.022853916,0.061004397,1
1.0375773,1.1092197,0.0443,11.409,0.39287375,201.70105,0.09,0.11,2904,0.000771011,0.022853916,0.061004397,1
12.6673,266.97552,0.04151029,3.03007,281.07467,1043.1586,1.04,0.85,5230,0.48432095,0.5388323,1.2914548,0
15.2456,473.56372,0.039618162,2.47063,838.60897,1370.9916,1.36,1.12,5850,1.3162796,0.85726998,2.0159313,0
14.97656,607.05149,0.02282,1.3061858,1207.8343,1501.9198,0.93,0.83,5650,0.62898259,0.5997401,1.4179844,0
18.0481,247.90584,0.046751083,3.55395,1669.1225,1628.422,1.08,1.66,6200,3.6481407,1.3970755,3.2596789,0
13.38474,568.91213,0.02459,1.4822469,801.8779,1355.7261,0.9,0.87,5171,0.48486999,0.5407969,1.2989599,0
13.079797,1017.0496,1.7,1170,12.086956,475.0334,0.5,0.23,29300,34.931304,4.0983742,9.4449203,0
10.21231,74.194458,0.1687,24.13861,33.171702,609.97203,1.1,1.31,4970,0.93811654,0.75972274,1.8390314,0
13.984382,222.4796,0.057,4.927,359.87746,1109.6437,1,2,4250,1.1692419,0.87156836,2.1790315,0
12.1068,1001.1582,0.03781,3.0927616,146.6891,886.63397,0.75,0.7,4675,0.20970616,0.36382542,0.89176601,0
14.9093,400.46328,0.036044586,2.84938,3853.0464,2007.2246,0.77,1.57,6900,5.0059247,1.5728932,3.6332876,0
16.0303,162.09228,0.05140044,3.58572,964.22919,1419.6784,1.41,1.31,6380,2.5474986,1.154889,2.6858395,0
17.12888,473.56372,0.01985,0.925542,6571.3931,2293.8197,1.22,1.44,6110,2.5892767,1.1834567,2.7662945,0
12.74577,404.27722,0.02918,1.7554137,871.35882,1384.1851,1.08,0.96,5475,0.74193799,0.6580126,1.564037,0
10.7616,572.09041,0.075,7.87288,85.24776,774.13313,0.89,0.9,5070,0.47951865,0.54055031,1.3033391,0
11.4342,514.88136,0.084399261,9.28971,290.14196,1051.4716,0.93,1.31,6055,2.0667494,1.0608767,2.4826906,0
10.5374,38.13936,0.055,5.72149,49.689662,676.41218,0.69,0.66,4430,0.15031123,0.31077818,0.77032723,0
12.4431,251.08412,0.052823415,3.72247,135.01458,868.44052,1.42,0.89,4800,0.37673295,0.48513731,1.1826606,0
15.79489,150.9683,0.05885,4.5421688,807.06524,1357.9134,1.32,1.61,5890,2.7951272,1.2462081,2.927619,0
15.01019,562.23774,0.02851,1.5487743,2806.3597,1854.253,1.29,1.43,5940,2.2809013,1.1223333,2.6334185,0
11.8826,95.348401,0.099006935,10.02165,189.80346,929.17458,1.29,1.22,6040,1.7748271,0.98400383,2.3035508,0
16.1424,163.36359,0.05453,4.0460435,1470.1025,1577.5452,1.32,1.7,6410,4.3713805,1.5101517,3.5103105,0
15.694,390.92844,0.0363,2.49979,999.45534,1431.5662,1.02,1.2,5650,1.3147553,0.86709412,2.050098,0
21.71377,465.61802,0.0232,1.09142,7505.1144,2371.2876,1.43,1.66,6360,4.0395528,1.4560181,3.3872954,0
16.51233,1541.4658,0.0514,3.6112706,2055.8487,1714.4615,1.39,1.87,6450,5.4226393,1.6780073,3.8979969,0
20.90665,375.99053,0.02544,1.2749255,5135.9559,2156.7521,1.35,1.46,6459,3.3239578,1.3130681,3.0498178,0
14.77478,285.72737,0.04263,2.9776412,876.85037,1386.3608,1.17,1.28,5740,1.593515,0.94950813,2.2392995,0
13.9004,190.6968,0.0449,3.37265,619.55601,1270.9882,1.07,1.02,6050,1.2488506,0.82491427,1.9306969,0
10.7616,88.991841,0.0449,3.2888,824.6458,1356.865,1.12,1.27,5800,1.63534,0.95842829,2.2567172,0
15.3577,57.209041,0.052,4.178062,638.64104,1280.7345,1.08,1.39,5620,1.7268854,0.99550225,2.35575,0
10.4253,317.828,0.0628,5.748145,224.01285,983.91991,1,0.9,5900,0.87939038,0.69858089,1.6407184,0
13.6762,114.41808,0.046753432,4.35301,964.20784,1419.6706,0.72,1.37,5950,2.1076459,1.0782086,2.5292854,0
9.9769,390.92844,0.1012,11.55098,80.716105,763.63348,1.04,0.96,5625,0.82664914,0.68856288,1.6291722,0
13.6762,85.813561,0.0607,5.322023,752.59855,1334.3991,1.06,1.53,6030,2.7729418,1.230706,2.8817199,0
9.7527,130.30948,0.067,7.133521,56.819314,699.4697,0.8,0.74,4775,0.2550619,0.39960658,0.97519923,0
13.5641,368.68048,0.0345,2.176423,1672.0255,1620.2165,1.16,1.44,5700,1.9611601,1.0558777,2.4929076,0
14.573,603.87321,0.0243,1.4013794,1450.3808,1572.2276,0.98,0.96,5675,0.85643533,0.6987938,1.6510003,0
15.4698,479.92028,0.0661,5.215357,1538.0399,1595.4633,1.41,2.21,6260,6.7200194,1.8892596,4.4030181,0
12.2189,387.75016,0.0494,3.634433,1050.8404,1450.538,1.22,1.36,6272,2.5644289,1.1662382,2.7173766,0
8.968,37.185876,0.062,5.924262,118.59417,840.73812,0.92,0.8,5310,0.45587597,0.52054008,1.2440881,0
15.4698,2809.5995,0.039385001,2.24375,1998.0582,1700.7289,1.62,1.4,6475,3.0867667,1.2641696,2.9355188,0
16.1424,775.50033,0.0323,2.2359835,498.13298,1203.0985,0.9,0.87,5260,0.51912283,0.55697039,1.3334952,0
13.5641,854.95733,0.0469,3.310651,926.38634,1405.5391,1.25,1.37,5900,2.0376887,1.0633954,2.4975379,0
17.1513,266.97552,0.0347,2.052868,2611.0506,1821.1626,1.33,1.64,6010,3.1439399,1.312053,3.0735753,0
9.5285,139.84432,0.0316,2.2783152,430.4254,1160.4312,0.81,0.81,5200,0.42980559,0.50839982,1.2198425,0
10.089,282.86692,0.0261,1.7690381,350.59828,1102.4207,0.76,0.68,4900,0.23883105,0.38457137,0.93357535,0
12.49915,87.402701,0.0549,4.60273,642.57657,1282.7031,1.04,1.43,5702,1.9367322,1.0491563,2.4769003,0
15.8061,171.62712,0.049925201,3.7521,1240.3225,1511.9191,1.18,1.48,6300,3.0915358,1.2783419,2.9770681,0
12.6673,98.526681,0.055,4.533471,457.32321,1178.1483,1.08,1.14,5871,1.3833965,0.87773627,2.0629693,0
17.3755,123.95292,0.048,3.332609,1423.7746,1564.9433,1.34,1.73,5914,3.2802439,1.3480598,3.165034,0
5.7171,40.681984,0.0453,3.836169,146.57369,886.45135,0.84,0.76,4910,0.30077504,0.43137493,1.0467633,0
11.18758,86.6213,0.0499,3.951623,483.25707,1194.5091,1.06,1.1,5772,1.2033149,0.82352541,1.9405102,0
11.9947,886.74013,0.0517,3.656333,1053.0089,1451.2857,1.38,1.39,6350,2.8145771,1.21609,2.829608,0
15.4698,174.8054,0.0538,3.840401,1933.2797,1689.3459,1.41,2.11,6120,5.5957621,1.738713,4.0633407,0
13.6762,394.10672,0.050616176,3.1186,479.75455,1192.3388,1.78,1.14,5700,1.2291299,0.8359032,1.9735519,0
12.2189,88.356185,0.0452,3.7684952,261.5159,1024.5176,0.87,0.87,5298,0.53428744,0.5638973,1.3482743,0
12.81303,791.39173,0.0673,5.4060425,970.44435,1421.9606,1.39,1.71,6400,4.3954239,1.515195,3.5226092,0
11.21,1652.7056,0.0871,9.62468,127.44388,823.66926,0.95,1.11,5300,0.87103997,0.71992076,1.7212052,0
13.47442,594.33837,0.0266,1.6096884,1182.0038,1493.8247,0.97,1.01,5500,0.83633862,0.69762569,1.6568831,0
12.64488,676.97365,0.02818,1.7771255,1108.8701,1470.1616,0.95,0.93,5806,0.88056753,0.70303966,1.655119,0
14.1246,209.13083,0.04823,3.465509,1159.2366,1486.5788,1.25,1.75,5599,2.6965384,1.2455121,2.9491982,0
7.0623,32.100628,0.0641,5.44354,434.82424,1163.3847,1.19,1.22,6050,1.7866102,0.98666217,2.3092649,0
17.7118,2542.624,0.0365,2.0219596,5173.6988,2160.7036,1.59,1.79,7000,6.8926602,1.8366787,4.2388219,0
16.815,133.48776,0.0519,4.153658,540.74807,1228.5523,1.08,1.12,6000,1.4565644,0.89360219,2.0938005,0
20.9627,247.90584,0.061998556,3.73543,952.49617,1415.3398,2.28,1.49,6550,3.6612247,1.3708281,3.1796688,0
12.28616,508.5248,0.0337,2.3447802,685.54609,1303.6292,0.93,0.94,5600,0.77856784,0.6692178,1.584567,0
17.5997,149.37916,0.0694,5.477433,1538.2708,1595.5232,1.49,1.91,6900,7.4088661,1.9135197,4.4201142,0
13.452,1172.7853,0.0248,1.3866532,2031.1557,1710.3332,1.05,1.11,5800,1.249242,0.83768142,1.9724063,0
14.573,413.1764,0.0559,4.2337,825.51984,1365.6103,1.3,1.31,6400,2.5795927,1.1607634,2.698607,0
17.7118,161.45663,0.03957,3.071722,287.15274,1048.7528,0.88,0.89,5017,0.44961942,0.52478059,1.2679391,0
13.452,3635.9524,0.021321872,0.94145,5609.8746,2204.8297,1.46,1.29,6431,2.5502462,1.1520316,2.6769636,0
13.27264,95.030573,0.05427,4.5195064,325.88575,1082.4585,1.04,0.96,5839,0.95980943,0.73252969,1.7230775,0
16.4787,159.54966,0.04632,4.1117771,251.85427,1014.921,0.78,0.87,5313,0.54036401,0.56663504,1.354114,0
15.60432,339.75814,0.01634,0.78883899,3225.3906,1919.951,0.9,1,5568,0.86116338,0.70513432,1.6712105,0
12.8915,317.828,0.0663,5.367753,875.43005,1385.7991,1.35,1.6,6400,3.8481191,1.4177263,3.2960086,0
12.00591,290.81262,0.03138,2.152226,469.41257,1185.8605,0.89,0.84,5200,0.46223262,0.52722944,1.2650219,0
16.38902,98.844509,0.06,4.8996284,598.6342,1260.1879,1.2,1.39,5940,2.1550831,1.0909394,2.5597565,0
11.9947,95.348401,0.052,4.322482,487.30811,1197.0046,0.89,1.14,5800,1.3176811,0.86032146,2.0257146,0
13.7883,212.94476,0.051486992,3.53269,673.64152,1297.8352,1.46,1.24,6000,1.7854061,0.98934529,2.3181363,0
10.78402,280.95995,0.0376,2.9444256,264.82541,1027.002,0.78,0.77,5150,0.37367928,0.4752681,1.1424558,0
15.4698,394.10672,0.03886707,2.34121,1628.8716,1618.5146,1.43,1.42,6075,2.4606535,1.1561546,2.704488,0
11.9947,139.84432,0.041434751,3.76483,365.09891,1113.647,0.67,0.8,5750,0.62681589,0.59515568,1.4032214,0
13.5641,270.1538,0.036581221,2.7566,1321.0314,1535.9363,0.86,1.22,6034,1.7677854,0.98240969,2.3001249,0
13.59773,288.27,0.04469,3.40883,762.4676,1338.7524,1.02,1.09,6150,1.5227973,0.90536862,2.1145252,0
8.6317,73.100441,0.04460656,3.92273,149.24707,890.32391,0.77,0.79,4800,0.29682999,0.4306275,1.0497774,0
15.9182,772.32205,0.034591216,1.84683,2604.9648,1820.1005,1.62,1.44,6400,3.1169765,1.2759537,2.9664077,0
17.36429,151.92179,0.04659,3.4059096,1017.2714,1438.8122,1.16,1.25,6302,2.2081179,1.0802364,2.5156198,0
10.7616,835.88765,0.034160455,2.71866,984.83178,1427.2019,0.72,0.95,6140,1.1492363,0.78699789,1.8384406,0
17.85753,665.21401,0.0239,1.21987,9912.2691,2542.074,1.5,1.44,7430,5.6619872,1.6500179,3.8025536,0
11.21,177.98368,0.051179998,4.31768,299.23889,1059.3002,0.96,0.91,5700,0.78319671,0.66725606,1.5753791,0
14.573,225.65788,0.042839274,3.16158,733.0933,1325.6678,1.05,1.08,5990,1.3453753,0.85934225,2.0139866,0
14.87567,750.39191,0.02677,1.537366,1514.0409,1589.2028,1.08,0.98,5959,1.0850115,0.77318402,1.8133676,0
13.0036,572.09041,0.0446,3.577469,509.71909,1210.5358,0.93,1,5800,1.0139128,0.75466795,1.7769426,0
13.7883,1093.3283,0.085388128,6.87188,414.31462,1149.2226,1.76,1.52,6180,3.0194631,1.272555,2.9703143,0
14.2367,88.991841,0.0486,4.055259,261.26195,1024.2688,0.93,0.9,5400,0.61709028,0.60263968,1.4359158,0
14.80841,376.94401,0.0226,1.3382315,1181.4812,1493.6595,0.86,0.89,5400,0.60345334,0.59594369,1.4199612,0
12.331,270.1538,0.038379459,3.0524,396.14423,1136.6015,0.81,0.83,5545,0.58351367,0.58121029,1.3784674,0
13.083405,1010.693,1.07,421,0.53322928,214.07381,0.81,0.83,5545,0.58351367,0.58121029,1.3784674,0
12.57762,167.49536,0.0561,4.9816819,179.95172,933.1123,0.95,0.89,5315,0.56634587,0.58003471,1.3860398,0
10.4253,565.73385,0.0142,0.813475,599.54966,1260.6694,0.58,0.6,4400,0.12089319,0.27898511,0.69250089,0
12.7794,282.54909,0.03473,2.4238039,550.34375,1233.9666,0.95,0.93,5410,0.66380971,0.62468771,1.4879579,0
12.7794,330.54112,0.041123026,3.12609,340.81088,1094.6449,0.95,0.96,5140,0.5763464,0.59054395,1.420089,0
13.16054,607.05149,0.02335,1.4303676,1195.2641,1497.9968,0.83,0.86,5600,0.6516849,0.6122631,1.4497102,0
12.63367,363.09625,0.051269087,4.1591289,420.9059,1153.9611,1.04,1.14,5552,1.1063593,0.79998169,1.8969258,0
13.63075,398.19717,1.393,588.5,0.59690486,220.14437,1.04,1.14,5552,1.1063593,0.79998169,1.8969258,0
3.57599,13.10087,0.085968073,9.03077,149.71467,891.13812,1.04,1.14,5552,1.1063593,0.79998169,1.8969258,0
1.80481,6.8301238,0.016935154,0.789592,3857.6062,2007.8182,1.04,1.14,5552,1.1063593,0.79998169,1.8969258,0
16.815,254.2624,0.031172406,2.14363,2827.151,1857.7281,0.88,1.58,5920,2.747196,1.2332251,2.8949999,0
12.4431,117.59636,0.03764002,2.78174,585.17333,1253.0432,0.92,0.97,5600,0.82905668,0.69057582,1.6351383,0
12.18527,502.16824,0.0267,1.6284279,1408.49,1560.3272,0.96,1.03,5700,1.0033732,0.75524587,1.7831214,0
13.07086,466.82577,0.0293,1.9551,626.16245,1274.432,0.89,0.84,5400,0.5375542,0.5624637,1.3401881,0
14.2367,146.20088,0.0272,1.7497798,472.37297,1187.7257,0.87,0.79,5000,0.34948042,0.46304225,1.1195248,0
12.03954,677.6093,0.04101,3.3098443,205.28533,964.18653,0.84,0.8,4953,0.34509759,0.46115142,1.1170571,0
12.173986,5196.4878,3.73,2840,0.045316309,95.56409,0.84,0.8,4953,0.34509759,0.46115142,1.1170571,0
17.7118,187.51852,0.047968247,3.69364,1674.1419,1628.1452,1.08,1.76,6100,3.8426721,1.442596,3.3727348,0
14.9093,193.87508,0.05493794,4.46563,427.3709,1158.3669,1.11,1.09,5900,1.2898811,0.84605908,1.9870922,0
10.5374,143.0226,0.048399609,4.6171,346.65663,1099.309,0.71,0.96,5600,0.81205084,0.68345648,1.6182812,0
11.7705,204.68123,0.03769,2.8389186,536.48104,1226.1215,0.89,0.93,5600,0.76209068,0.66209846,1.5677099,0
16.0303,308.29316,0.058467963,5.01718,441.45288,1167.7934,1.06,1.22,5800,1.5091079,0.92069489,2.16787,0
8.68775,274.28557,0.0697,7.919585,32.246084,605.96338,0.72,0.61,4650,0.15586914,0.31397431,0.7704331,0
11.5463,117.59636,0.035970266,3.36101,325.96925,1082.0199,0.55,0.73,5450,0.42123105,0.49650737,1.1810999,0
9.8648,174.8054,0.054870718,4.305,493.61361,1200.8581,1.19,1.17,5900,1.4861697,0.90815516,2.1329339,0
15.8061,851.77905,0.058742243,3.8559,951.85559,1415.1018,1.82,1.55,6250,3.2845215,1.3216144,3.0806657,0
14.7972,165.27056,0.054496791,4.41195,687.55776,1304.5845,1.11,1.23,6230,2.041978,1.0433252,2.4328957,0
15.8061,117.59636,0.056855001,4.37808,909.80668,1399.2077,1.28,1.86,5550,2.9409421,1.304444,3.0933015,0
14.24791,403.95939,0.02648,1.5732918,1220.7858,1505.93,1,1.06,5400,0.85600326,0.70977563,1.6911897,0
12.46552,492.6334,0.0334,2.3114243,805.73192,1357.3522,0.93,1.01,5600,0.8988423,0.71905317,1.7025667,0
15.694,746.89581,0.054995761,4.08605,1741.1304,1645.7078,1.33,1.76,6600,5.2661075,1.6393774,3.7999406,0
12.8915,136.66604,0.052553474,4.61442,183.68111,937.90972,0.91,0.88,5200,0.50730292,0.5523356,1.325261,0
14.7972,343.25424,0.066078335,5.0843,802.09619,1355.8184,1.49,1.79,5910,3.5022297,1.3932661,3.2714891,0
12.4431,92.170121,0.047890904,3.86814,140.98435,877.88502,0.98,0.86,4700,0.32335306,0.45132789,1.1050209,0
14.9093,305.11488,0.0617,4.9546416,807.44005,1358.071,1.28,1.43,6400,3.0738355,1.2670929,2.9458077,0
13.04844,187.51852,0.04853,3.7130203,624.57156,1273.6217,1.11,1.22,5763,1.4709665,0.91101061,2.1471725,0
13.2278,441.78092,0.036342287,2.90367,3010.4292,1887.1309,0.76,1.82,6050,3.9760599,1.4719059,3.444969,0
14.4609,731.00441,0.04677348,2.21673,2969.7667,1880.7259,2.78,2.18,6250,6.4971322,1.8587867,4.3328073,0
15.9182,908.98809,0.068065715,4.08722,1662.5757,1626.8229,2.52,2.55,6030,7.7026161,2.0511767,4.8028665,0
15.2456,228.83616,0.032251965,2.13775,2235.9406,1751.9027,0.98,1.42,5990,2.3258014,1.1298759,2.6480195,0
14.2367,340.07596,0.0375,2.484193,1400.5111,1558.5349,1.14,1.26,6100,1.9694687,1.0327676,2.4145715,0
20.5143,292.40176,0.033,1.809886,3757.2755,1994.6338,1.46,1.73,6250,4.091673,1.4750922,3.4384204,0
15.4698,727.82613,0.027432831,1.36003,1171.8696,1490.6124,1.49,1.09,5365,0.88190245,0.72183152,1.7219299,0
21.6353,352.78908,0.04046879,2.17518,4583.9277,2096.3044,1.87,2.46,6100,7.5072037,2.0163558,4.7141634,0
18.7207,270.1538,0.05237578,3.66238,1586.512,1607.8878,1.43,1.6,6600,4.352155,1.4903431,3.4544915,0
12.6673,807.28313,0.087423028,8.15872,128.64808,842.03997,1.34,1.03,5600,0.93479247,0.73329185,1.7362808,0
12.47121,3003.4746,5.28,4323,0.033531066,109.02014,1.34,1.03,5600,0.93479247,0.73329185,1.7362808,0
11.19879,170.99147,0.0344,3.0678523,77.649093,756.27311,0.58,0.59,4143,0.091886647,0.24503194,0.61582145,0
16.01909,231.69661,0.03908,2.7164762,1143.6677,1480.3503,1.08,1.28,5870,1.7428539,0.98525252,2.3157258,0
18.1602,371.85876,0.04329717,2.70579,3716.2783,1989.1703,1.48,2.1,6480,6.9667024,1.8986306,4.4084593,0
11.6584,95.348401,0.059,4.971252,261.55897,1024.5598,1.11,1.05,5510,0.91048677,0.72747746,1.7272409,0
10.55982,220.57263,0.0771,8.5234865,67.606526,730.53674,0.84,0.75,5314,0.40188091,0.48863589,1.1676753,0
13.9004,402.05242,0.039,2.6556777,726.35432,1322.6107,1.09,0.94,6112,1.1047849,0.77294577,1.8066618,0
15.52585,692.86505,0.02946,1.682795,4747.1967,2114.7265,1.2,1.63,6450,4.1200522,1.4626481,3.3977192,0
16.3666,133.48776,0.055700125,4.954,1599.4299,1611.1509,0.94,1.8,6430,4.9622375,1.6070806,3.7344159,0
11.6584,1875.1852,0.0427,3.3564227,268.60291,1024.0958,0.92,0.88,5130,0.48053326,0.53950132,1.2978341,0
18.2723,200.23164,0.0562,3.916243,1901.0358,1682.2575,1.55,1.98,6430,6.0043074,1.7677887,4.1078574,0
11.5463,425.88952,0.037,2.798581,283.6237,1045.5156,0.84,0.86,4920,0.38828084,0.48990106,1.1882935,0
16.37781,255.85154,0.0348,2.1746742,2066.2284,1717.6691,1.19,1.34,6280,2.5022853,1.1514655,2.6825627,0
17.90237,467.20716,0.04211,2.7325321,2352.3641,1774.2755,1.33,1.52,6700,4.1713347,1.4509611,3.3588986,0
17.7118,158.914,0.058008776,3.95019,845.21137,1373.6821,1.67,1.48,6170,2.8441515,1.2358112,2.885124,0
14.061255,196.41771,0.0335,2.00839,1936.4858,1690.0459,1.24,1.35,6040,2.1732212,1.0888567,2.5490111,0
13.7883,457.67232,0.037372406,2.18467,1121.1687,1474.2212,1.46,1.23,5830,1.5659327,0.93617203,2.2025983,0
13.452,152.55744,0.0453,3.4252602,453.42963,1175.6347,1.06,1.05,5540,0.93047842,0.73415262,1.7414707,0
12.7794,432.24608,0.033612661,2.07276,935.93736,1409.148,1.18,1.08,5640,1.0574323,0.7780833,1.8401783,0
12.82424,293.03742,0.03762,2.9626404,311.04004,1069.9143,0.81,0.74,5473,0.44020389,0.50690515,1.2049449,0
11.4342,772.32205,0.066938545,5.75251,769.35055,1341.7635,1.21,1.64,6150,3.447282,1.362206,3.1814874,0
16.7029,1274.4903,0.047,3.352057,822.6045,1361.8363,1.2,1.15,6250,1.8080249,0.98055264,2.2856552,0
15.27923,355.96736,0.01855,1.0187068,915.3841,1401.3472,0.82,0.75,5000,0.31498596,0.43959707,1.06284,0
1.2074749,1.9101463,0.0375,4.8869,7.7253275,422.93566,0.29,0.31,3342,0.010740829,0.084920426,0.22208108,0
1.6645224,3.4102945,0.089,17.8719,1.3642731,274.71341,0.29,0.31,3342,0.010740829,0.084920426,0.22208108,1
2.6893699,7.7009725,0.47,217.21,0.058219704,117.18634,0.29,0.31,3342,0.010740829,0.084920426,0.22208108,0
2.02901,4.773015,0.0571,6.00118,64.715721,722.599,0.69,0.69,4716,0.21099979,0.36434544,0.89142857,0
12.7794,263.79724,0.046785758,3.94153,346.49585,1099.1815,0.88,0.88,5750,0.75844723,0.65467125,1.5435436,0
10.881423,82.635281,0.13,18.157,45.793867,658.67563,0.98,1,5399,0.76127568,0.66938894,1.5950128,0
13.577252,435.42436,0.4756,120.8,3.4055582,344.56546,0.98,1,5399,0.76127568,0.66938894,1.5950128,0
15.8061,2316.9661,0.035371413,3.19154,3031.6213,1859.7685,0.58,1.54,6429,3.6299763,1.3746001,3.1942456,0
14.0125,451.31576,0.051951174,4.12508,1168.7976,1489.6346,1.1,1.45,6397,3.1544965,1.2838383,2.9848855,0
12.7794,378.21532,0.0515,4.1877558,374.99925,1121.1211,1.04,1.13,5430,0.99459175,0.76379551,1.8181089,0
23.2047,1398.4432,0.0815,3.7650007,1024.6255,1441.4056,1.47,1.93,6720,6.8058184,1.8513353,4.2847151,0
0.93028194,0.75007409,0.01557,1.96876,9.3158538,445.09281,0.13,0.17,3056,0.002258395,0.039052494,0.10352452,0
1.0020232,0.97891025,0.0209,3.06008,5.1743408,384.13006,0.13,0.17,3056,0.002258395,0.039052494,0.10352452,0
1.0457877,1.1410025,0.02764,4.65627,2.9810397,333.71223,0.13,0.17,3056,0.002258395,0.039052494,0.10352452,0
13.415153,572.09041,1.2,380.8,53.35323,680.30873,1.5,13.9,4553,74.389022,6.8842277,16.966825,0
